//1																					
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		270.91	0	5.2377	0	34.1831	0	26.935	0	270.9	0	85.5	0	21.71	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		260.77	0	5.2449	0	34.1815	0	26.933	0	269.4	0	85.1	0	22.73	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		250.65	0	5.25	0	34.1808	0	26.932	0	270.2	0	85.3	0	22.49	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		240.57	0	5.2711	0	34.1812	0	26.929	0	270.6	0	85.5	0	21.61	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		230.61	0	5.2762	0	34.1804	0	26.928	0	271.8	0	85.9	0	21.57	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		220.71	0	5.2686	0	34.1782	0	26.927	0	272.5	0	86.1	0	21.86	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		210.91	0	5.2576	0	34.1745	0	26.925	0	273.3	0	86.3	0	21.24	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		201.21	0	5.2735	0	34.1721	0	26.922	0	274.6	0	86.8	0	21.52	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		191.53	0	5.2737	0	34.1672	0	26.917	0	277.9	0	87.8	0	20.98	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		180.71	0	5.3109	0	34.1658	0	26.912	0	280.6	0	88.7	0	20.85	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		171.18	0	5.3305	0	34.1653	0	26.909	0	281.9	0	89.2	0	21.15	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		161.55	0	5.3202	0	34.159	0	26.905	0	281.6	0	89.1	0	20.29	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		150.81	0	5.2895	0	34.1454	0	26.898	0	278.6	0	88.1	0	21.27	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		141.24	0	5.3304	0	34.1427	0	26.89	0	278.6	0	88.1	0	21.19	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		130.47	0	5.4428	0	34.1475	0	26.88	0	283.1	0	89.8	0	20.44	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		120.97	0	5.5495	0	34.1463	0	26.866	0	284.6	0	90.5	0	20.31	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		111.54	0	5.8047	0	34.1237	0	26.815	0	284.4	0	91	0	20.12	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		101.13	0	6.5494	0	34.1298	0	26.721	0	283.8	0	92.4	0	18.29	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		96.59	0	6.6553	0	34.1315	0	26.708	0	285	0	93	0	18.7	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		90.78	0	6.7489	0	34.1319	0	26.695	0	286.2	0	93.6	0	18.4	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		86.1	0	6.8053	0	34.1328	0	26.688	0	287.4	0	94.1	0	17.9	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		81.33	0	6.8177	0	34.1338	0	26.687	0	288.6	0	94.6	0	17.77	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		75.54	0	6.8493	0	34.1338	0	26.683	0	289.6	0	95	0	17.92	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		70.98	0	6.8636	0	34.1353	0	26.682	0	290.2	0	95.2	0	17.8	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		66.54	0	6.881	0	34.1346	0	26.679	0	290.7	0	95.4	0	18.18	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		61.42	0	6.9233	0	34.1342	0	26.673	0	291.3	0	95.7	0	17.2	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		56.47	0	6.933	0	34.1342	0	26.672	0	291.9	0	95.9	0	17.49	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		51.09	0	7.0019	0	34.1311	0	26.659	0	291.8	0	96	0	17.54	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		46.07	0	7.0442	0	34.1254	0	26.649	0	291.8	0	96.1	0	17.95	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		41.27	0	7.0454	0	34.1256	0	26.649	0	292	0	96.2	0	17.67	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		36.4	0	7.045	0	34.1257	0	26.649	0	292	0	96.2	0	18.16	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		30.8	0	7.0462	0	34.1255	0	26.649	0	292.2	0	96.3	0	17.73	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		26.02	0	7.046	0	34.1253	0	26.648	0	292.2	0	96.3	0	17.53	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		21.56	0	7.0457	0	34.1253	0	26.648	0	292.2	0	96.3	0	17.94	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		15.98	0	7.0457	0	34.1253	0	26.648	0	292.5	0	96.3	0	17.9	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		11.5	0	7.0458	0	34.125	0	26.648	0	292.5	0	96.3	0	17.45	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893		7.64	0	7.045	0	34.1252	0	26.649	0	292.7	0	96.4	0	17.42	0
5426DRAKEPASS	4	C	1/11/2009	2:31	280.426	-55.893															
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		996.78	0	3.5139	0	34.3306	0	27.254	0	173.6	0	52.6	0	31.23	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		950.44	0	3.6621	0	34.3103	0	27.222	0	179.6	0	54.6	0	30.22	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		900.15	0	3.791	0	34.2875	0	27.189	0	188.8	0	57.6	0	29.59	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		850.88	0	3.8908	0	34.2673	0	27.161	0	192.8	0	59	0	29.6	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		801.44	0	4.0522	0	34.2456	0	27.126	0	200.7	0	61.6	0	28.72	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		750.87	0	4.1956	0	34.2363	0	27.102	0	208.7	0	64.3	0	28.52	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		700.22	0	4.236	0	34.2008	0	27.068	0	225.9	0	69.6	0	26.58	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		650.25	0	4.4366	0	34.1906	0	27.037	0	232.9	0	72.1	0	25.55	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		600.17	0	4.6434	0	34.1902	0	27.012	0	243.1	0	75.7	0	25.13	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		550.44	0	4.8527	0	34.2024	0	26.998	0	234.3	0	73.3	0	25.16	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		500.23	0	4.9292	0	34.1987	0	26.985	0	238.6	0	74.8	0	24.88	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		450.61	0	5.007	0	34.1939	0	26.972	0	266.9	0	83.8	0	23.18	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		400.7	0	5.0554	0	34.1887	0	26.962	0	268.7	0	84.5	0	22.68	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		380.61	0	5.1388	0	34.1946	0	26.957	0	258.9	0	81.6	0	23.3	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		360.81	0	5.1394	0	34.1901	0	26.953	0	262.4	0	82.7	0	22.76	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		350.46	0	5.166	0	34.1912	0	26.95	0	263.7	0	83.1	0	23.31	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		341.42	0	5.1785	0	34.1917	0	26.949	0	263.6	0	83.1	0	23.05	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		331.26	0	5.187	0	34.19	0	26.947	0	264.1	0	83.3	0	22.67	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		321.17	0	5.1918	0	34.1876	0	26.944	0	264.5	0	83.4	0	22.84	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		311.05	0	5.2241	0	34.1901	0	26.942	0	266.2	0	84	0	22.97	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		300.92	0	5.2325	0	34.1895	0	26.941	0	265.3	0	83.8	0	22.51	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		290.74	0	5.243	0	34.1885	0	26.939	0	266.2	0	84.1	0	22.4	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		280.62	0	5.2502	0	34.1872	0	26.937	0	266.6	0	84.2	0	22.07	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		270.61	0	5.2523	0	34.1853	0	26.935	0	268.2	0	84.7	0	21.96	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		260.5	0	5.2496	0	34.1849	0	26.935	0	269.5	0	85.1	0	22.03	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		251.5	0	5.2468	0	34.1828	0	26.934	0	271.1	0	85.6	0	21.79	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		241.15	0	5.2484	0	34.1819	0	26.933	0	272.3	0	86	0	21.52	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		230.59	0	5.256	0	34.1784	0	26.929	0	271.8	0	85.9	0	22.16	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		220.36	0	5.2622	0	34.1769	0	26.927	0	272.4	0	86.1	0	21.78	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		211.32	0	5.2583	0	34.1752	0	26.926	0	273.5	0	86.4	0	21.74	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		200.97	0	5.2614	0	34.1723	0	26.923	0	273.5	0	86.4	0	21.48	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		190.6	0	5.2657	0	34.1686	0	26.92	0	272.8	0	86.2	0	21.6	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		181.56	0	5.2592	0	34.165	0	26.917	0	272.7	0	86.1	0	21.56	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		171.22	0	5.2509	0	34.1601	0	26.914	0	273.2	0	86.3	0	21.82	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		160.93	0	5.255	0	34.1561	0	26.911	0	274.4	0	86.7	0	21.53	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		150.68	0	5.2713	0	34.1472	0	26.901	0	276.7	0	87.4	0	21.61	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		140.51	0	5.2952	0	34.1443	0	26.896	0	277.7	0	87.8	0	21.25	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		130.46	0	5.3163	0	34.1415	0	26.891	0	278.1	0	88	0	21.48	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		121.55	0	5.4134	0	34.1477	0	26.884	0	281.2	0	89.1	0	20.8	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		110.43	0	5.475	0	34.1488	0	26.877	0	283.8	0	90.1	0	20.57	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		100.45	0	5.4759	0	34.1435	0	26.873	0	284.7	0	90.4	0	20.54	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		95.89	0	5.7826	0	34.1406	0	26.831	0	283.5	0	90.7	0	19.78	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		91.1	0	5.9853	0	34.1373	0	26.802	0	283.9	0	91.2	0	19.76	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		86.39	0	6.1775	0	34.1354	0	26.775	0	284.2	0	91.7	0	19.48	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		80.85	0	6.319	0	34.1362	0	26.757	0	284.6	0	92.2	0	19.36	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		76.54	0	6.4894	0	34.1352	0	26.734	0	284.9	0	92.6	0	18.85	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		71.27	0	6.6062	0	34.1345	0	26.717	0	285.8	0	93.2	0	18.88	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		65.87	0	6.6674	0	34.1328	0	26.707	0	286.5	0	93.5	0	18.43	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		61.57	0	6.7346	0	34.1319	0	26.697	0	286.8	0	93.8	0	18.98	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		56.11	0	6.8204	0	34.1325	0	26.686	0	287.7	0	94.3	0	18.82	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		50.97	0	6.8651	0	34.1329	0	26.68	0	289	0	94.8	0	17.08	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		45.71	0	6.9165	0	34.1331	0	26.673	0	289.8	0	95.2	0	17.8	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		41.43	0	6.945	0	34.1329	0	26.669	0	290.4	0	95.4	0	18.16	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		36.23	0	7.0074	0	34.1277	0	26.656	0	291.1	0	95.8	0	17.66	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		30.97	0	7.0466	0	34.1236	0	26.647	0	291.5	0	96	0	17.77	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		26.57	0	7.0644	0	34.1201	0	26.642	0	291.8	0	96.2	0	18.02	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		21.59	0	7.0751	0	34.12	0	26.64	0	291.9	0	96.2	0	18.02	0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		16.6	0	7.0827	0	34.1196	0	26.639	0	292.1	0	96.3	0		0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		11.5	0	7.0828	0	34.1203	0	26.639	0	292.3	0	96.4	0		0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938		6.91	0	7.0834	0	34.1202	0	26.639	0	292.3	0	96.4	0		0
5426DRAKEPASS	5	C	1/12/2009	2:27	280.443	-55.938															
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		997.35	0	3.4801	0	34.3344	0	27.261	0	173.3	0	52.5	0	31.53	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		949.89	0	3.627	0	34.3169	0	27.231	0	178.1	0	54.1	0	31.13	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		901.42	0	3.7804	0	34.2935	0	27.195	0	186.5	0	56.9	0	30.36	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		850.77	0	3.8951	0	34.256	0	27.152	0	198.9	0	60.8	0	29.93	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		801.24	0	4.0588	0	34.2377	0	27.119	0	207.8	0	63.8	0	29	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		751.3	0	4.1737	0	34.2169	0	27.089	0	219.4	0	67.5	0	27.43	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		701.37	0	4.2895	0	34.1984	0	27.06	0	232.7	0	71.8	0	26.88	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		650.8	0	4.4958	0	34.1979	0	27.036	0	235	0	72.9	0	26.1	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		600.4	0	4.6301	0	34.1915	0	27.015	0	248.1	0	77.2	0	24.98	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		551.05	0	4.7349	0	34.1894	0	27.001	0	256.7	0	80.1	0	24.29	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		500.7	0	4.8723	0	34.1932	0	26.988	0	268.6	0	84.1	0	23.25	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		451.51	0	4.9867	0	34.1939	0	26.975	0	267.5	0	84	0	23.45	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		401.13	0	5.061	0	34.1936	0	26.965	0	265.3	0	83.4	0	23.54	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		380.88	0	5.107	0	34.1942	0	26.96	0	265.4	0	83.5	0	23.52	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		360.51	0	5.1114	0	34.1905	0	26.957	0	268.9	0	84.7	0	23.53	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		350.97	0	5.1148	0	34.1877	0	26.954	0	269.7	0	84.9	0	22.62	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		341.55	0	5.1243	0	34.1873	0	26.952	0	272	0	85.6	0	22.53	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		330.9	0	5.135	0	34.1863	0	26.95	0	272.7	0	85.9	0	22.86	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		321.48	0	5.151	0	34.1865	0	26.948	0	273.6	0	86.2	0	22.37	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		310.75	0	5.1624	0	34.1869	0	26.947	0	274.6	0	86.5	0	22.7	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		301.25	0	5.1881	0	34.1885	0	26.946	0	274.9	0	86.7	0	22.63	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		290.31	0	5.2255	0	34.1896	0	26.942	0	274.9	0	86.8	0	22.06	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		280.94	0	5.2255	0	34.1881	0	26.941	0	275.1	0	86.9	0	21.9	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		271.59	0	5.2156	0	34.1851	0	26.939	0	274.6	0	86.7	0	22.08	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		260.88	0	5.2274	0	34.1841	0	26.937	0	274.1	0	86.5	0	22.44	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		250.32	0	5.2345	0	34.1813	0	26.934	0	274.4	0	86.6	0	22.13	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		241.19	0	5.2412	0	34.1806	0	26.933	0	276.3	0	87.2	0	21.63	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		230.7	0	5.2496	0	34.177	0	26.929	0	276.2	0	87.2	0	21.81	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		220.49	0	5.2604	0	34.175	0	26.926	0	273.9	0	86.5	0	21.98	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		211.38	0	5.2663	0	34.1722	0	26.923	0	273.6	0	86.5	0	21.35	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		200.93	0	5.2729	0	34.1687	0	26.919	0	273.8	0	86.5	0	21.57	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		190.45	0	5.2806	0	34.1647	0	26.915	0	275	0	86.9	0	21.45	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		181.26	0	5.2947	0	34.1605	0	26.909	0	275.7	0	87.2	0	21.55	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		170.96	0	5.3149	0	34.1573	0	26.904	0	277.2	0	87.7	0	21.12	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		160.79	0	5.3222	0	34.1504	0	26.898	0	277.4	0	87.7	0	21.41	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		150.68	0	5.33	0	34.1406	0	26.889	0	278.6	0	88.1	0	21.23	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		140.76	0	5.3479	0	34.1347	0	26.882	0	279.5	0	88.5	0	21.48	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		130.92	0	5.3579	0	34.1311	0	26.877	0	281.2	0	89	0	21.01	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		120.98	0	5.3926	0	34.1291	0	26.871	0	281.9	0	89.3	0	20.68	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		110.98	0	5.4151	0	34.128	0	26.868	0	282.8	0	89.6	0	20.8	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		100.96	0	5.4927	0	34.1239	0	26.854	0	282.8	0	89.8	0	20.24	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		95.97	0	5.5562	0	34.1233	0	26.846	0	283.2	0	90.1	0	19.77	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		91.01	0	5.6585	0	34.1227	0	26.832	0	283.1	0	90.3	0	20.52	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		85.83	0	5.7883	0	34.1247	0	26.817	0	283.5	0	90.6	0	20.34	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		81.1	0	5.8963	0	34.1315	0	26.809	0	283.8	0	91	0	19.71	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		76.46	0	6.0014	0	34.1258	0	26.791	0	283.9	0	91.3	0	19.33	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		70.92	0	6.3849	0	34.118	0	26.733	0	282.7	0	91.7	0	18.94	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		66.5	0	6.8244	0	34.1174	0	26.673	0	282.5	0	92.6	0	18.18	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		61.31	0	6.8525	0	34.1239	0	26.674	0	284.8	0	93.4	0	18.32	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		55.65	0	6.8745	0	34.1221	0	26.67	0	285.9	0	93.8	0	18.07	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		51.59	0	6.8878	0	34.1224	0	26.668	0	286.5	0	94	0	18.48	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		46.66	0	6.9023	0	34.1228	0	26.667	0	286.8	0	94.1	0	17.92	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		41.5	0	6.9047	0	34.1236	0	26.667	0	287	0	94.2	0	18.32	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		36.47	0	6.9133	0	34.1232	0	26.665	0	287.1	0	94.3	0	18	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		31.5	0	6.9141	0	34.123	0	26.665	0	287.1	0	94.3	0	17.89	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		26	0	6.9126	0	34.1231	0	26.665	0	287.3	0	94.4	0	17.6	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		21.45	0	6.913	0	34.1228	0	26.665	0	287.3	0	94.4	0	17.84	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		15.92	0	6.9119	0	34.1227	0	26.665	0	287.3	0	94.4	0	18.03	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		11.34	0	6.9119	0	34.1227	0	26.665	0	287.6	0	94.4	0	18.34	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111		7.23	0	6.9116	0	34.1231	0	26.665	0	287.6	0	94.4	0	18.23	0
5426DRAKEPASS	6	C	1/17/2009	2:36	280.546	-56.111															
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		993.4	0	3.5027	0	34.3323	0	27.257	0	174	0	52.7	0	32.17	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		949.92	0	3.5826	0	34.3132	0	27.233	0	181.1	0	55	0	31.88	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		900.88	0	3.7699	0	34.293	0	27.196	0	186.7	0	56.9	0	29.96	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		850.17	0	3.9948	0	34.2731	0	27.155	0	193.9	0	59.4	0	30.24	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		800.76	0	4.0581	0	34.245	0	27.125	0	204.8	0	62.9	0	28.65	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		751.05	0	4.193	0	34.2238	0	27.092	0	214.3	0	66	0	27.87	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		700.49	0	4.4178	0	34.2187	0	27.062	0	221.6	0	68.6	0	27.51	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		651.35	0	4.5338	0	34.206	0	27.038	0	230.2	0	71.5	0	26.62	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		601.22	0	4.7133	0	34.198	0	27.011	0	242.7	0	75.7	0	24.9	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		551.51	0	4.8283	0	34.198	0	26.997	0	245.2	0	76.7	0	25.13	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		501.05	0	4.9205	0	34.1967	0	26.985	0	254	0	79.6	0	24.31	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		451.44	0	4.977	0	34.1946	0	26.976	0	268.9	0	84.4	0	23.21	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		400.87	0	5.0611	0	34.1941	0	26.966	0	267.2	0	84	0	22.42	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		380.99	0	5.1115	0	34.195	0	26.96	0	267.2	0	84.1	0	22.65	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		360.97	0	5.1594	0	34.1946	0	26.954	0	265	0	83.5	0	22.81	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		351.57	0	5.1773	0	34.1935	0	26.951	0	261.8	0	82.5	0	23.26	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		340.7	0	5.1839	0	34.1916	0	26.949	0	261.7	0	82.5	0	23.03	0
5426DRAKEPASS	7	C	1/22/2009	3:01	281.184	-56.172		331.25	0	5.2014	0	34.1904	0	26.945	0	262.5	0	82.8	0	22.6	0
